input_image,bone_mask_image,TP,TN,FP,FN,recall,precision,FPR,FNR,PWC,Jaccard,Dice
dataset\inputs\input02794.dcm,dataset\bone_masks\mask02794.dcm,10043,249191,405,448,0.9572967305309312,0.9612366003062787,0.0016226221574063688,0.04270326946906872,0.32796718021277493,0.9217143906020558,0.9592626199914036
dataset\inputs\input02795.dcm,dataset\bone_masks\mask02795.dcm,10481,248741,454,202,0.9810914537115043,0.9584819387288523,0.0018218664098396838,0.01890854628849574,0.2524261384187965,0.9410972434228246,0.9696549171986307
dataset\inputs\input02796.dcm,dataset\bone_masks\mask02796.dcm,10124,249030,281,371,0.9646498332539304,0.9729937530033638,0.0011271063049765153,0.035350166746069556,0.25095648291417444,0.9394951744617671,0.9688038277511962
dataset\inputs\input02797.dcm,dataset\bone_masks\mask02797.dcm,8535,249481,155,3973,0.6823632874960026,0.9821634062140391,0.000620904036276819,0.31763671250399744,1.57470703125,0.6740108978914949,0.8052646476082649
dataset\inputs\input02798.dcm,dataset\bone_masks\mask02798.dcm,9250,250273,39,668,0.9326477112321032,0.9958014856281624,0.00015580555466777462,0.06735228876789676,0.27168274218960153,0.9289946771115799,0.9631905034622794
dataset\inputs\input02799.dcm,dataset\bone_masks\mask02799.dcm,11149,249657,105,1233,0.9004199644645453,0.9906699840056868,0.0004204002210104019,0.09958003553545469,0.510406494140625,0.8928485625050052,0.9433914367913353
dataset\inputs\input02800.dcm,dataset\bone_masks\mask02800.dcm,11151,249287,481,1225,0.9010180995475113,0.9586485557083907,0.0019257871304570642,0.09898190045248868,0.650787353515625,0.867309636773742,0.9289403532155948
dataset\inputs\input02801.dcm,dataset\bone_masks\mask02801.dcm,9807,249704,50,2583,0.7915254237288135,0.994927462716851,0.00020019699384194047,0.20847457627118643,1.0044097900390625,0.7883440514469454,0.8816469636355464
dataset\inputs\input02802.dcm,dataset\bone_masks\mask02802.dcm,10163,250143,43,98,0.9904492739499074,0.9957867920830884,0.00017187212713740975,0.009550726050092584,0.05413769404139806,0.98631599378882,0.9931108613866224
dataset\inputs\input02803.dcm,dataset\bone_masks\mask02803.dcm,10725,249474,244,1701,0.8631096088845969,0.9777554927523019,0.000977102171249169,0.1368903911154032,0.7419586181640625,0.846487766377269,0.9168625774738192
dataset\inputs\input02804.dcm,dataset\bone_masks\mask02804.dcm,10609,249416,195,1924,0.8464852788637995,0.9819511292114032,0.0007812155714291437,0.15351472113620043,0.8083343505859375,0.8335166561910747,0.9091999828598363
dataset\inputs\input02805.dcm,dataset\bone_masks\mask02805.dcm,7807,251602,109,900,0.896634891466636,0.9862304194037392,0.00043303629956577185,0.10336510853336396,0.38745401623543685,0.8855490018148819,0.9393009685375684
dataset\inputs\input02806.dcm,dataset\bone_masks\mask02806.dcm,11716,248964,982,482,0.9604853254631907,0.9226649866120649,0.003928848631304362,0.03951467453680931,0.5584716796875,0.8889226100151746,0.9411953727506427
dataset\inputs\input02807.dcm,dataset\bone_masks\mask02807.dcm,6886,253866,58,118,0.9831524842946887,0.991647465437788,0.00022841480127912289,0.01684751570531125,0.06745155751778269,0.9750778816199377,0.9873817034700315
dataset\inputs\input02808.dcm,dataset\bone_masks\mask02808.dcm,12796,246335,136,477,0.9640623822798162,0.989483451902258,0.0005517890542903628,0.035937617720183834,0.23600160157693728,0.9542844358266834,0.9766075176493035
dataset\inputs\input02809.dcm,dataset\bone_masks\mask02809.dcm,7961,252485,138,74,0.9907902924704418,0.9829608593653537,0.000546268550369523,0.009209707529558183,0.08133262742751038,0.9740609323381867,0.9868600471054915
dataset\inputs\input02810.dcm,dataset\bone_masks\mask02810.dcm,10453,251196,129,366,0.9661706257509937,0.9878094878094879,0.0005132796180244703,0.03382937424900638,0.1888275146484375,0.9547862623310193,0.9768702397084248
dataset\inputs\input02811.dcm,dataset\bone_masks\mask02811.dcm,9743,251852,83,466,0.954354001371339,0.9915530225931203,0.0003294500565622085,0.045645998628660985,0.2094268798828125,0.9466575981344733,0.9725979535812328
dataset\inputs\input02812.dcm,dataset\bone_masks\mask02812.dcm,9099,252511,138,396,0.9582938388625593,0.985060084443001,0.0005462123341077939,0.04170616113744076,0.203704833984375,0.9445655559015881,0.9714926329276105
dataset\inputs\input02813.dcm,dataset\bone_masks\mask02813.dcm,6990,253950,31,104,0.9853397237101776,0.9955846745477852,0.00012205637429571504,0.014660276289822385,0.05170927894283252,0.9810526315789475,0.9904357066950054
dataset\inputs\input02814.dcm,dataset\bone_masks\mask02814.dcm,8488,251700,79,46,0.9946097961096789,0.9907785689272791,0.0003137672323744236,0.005390203890321068,0.04801911544947813,0.9854870544525716,0.9926904859364949
dataset\inputs\input02815.dcm,dataset\bone_masks\mask02815.dcm,8339,253206,78,521,0.941196388261851,0.9907330402756327,0.0003079547069692519,0.058803611738148985,0.2285003662109375,0.9329827701946745,0.9653296289865139
dataset\inputs\input02816.dcm,dataset\bone_masks\mask02816.dcm,8247,253163,37,697,0.9220706618962433,0.9955335586673105,0.00014612954186413903,0.07792933810375671,0.279998779296875,0.9182719073599821,0.9573949384722544
dataset\inputs\input02817.dcm,dataset\bone_masks\mask02817.dcm,6649,254045,25,83,0.98767082590612,0.9962541204674857,9.839807926949266e-05,0.012329174093879977,0.04141072537787287,0.9840165754032856,0.9919439057138595
dataset\inputs\input02818.dcm,dataset\bone_masks\mask02818.dcm,9790,249772,565,197,0.9802743566636628,0.9454369869628199,0.002256957621126721,0.019725643336337237,0.29271215869454986,0.9277862016679304,0.9625405564841215
dataset\inputs\input02819.dcm,dataset\bone_masks\mask02819.dcm,6472,254341,25,105,0.9840352744412346,0.9961520701862399,9.828357563510846e-05,0.015964725558765394,0.049819309197794155,0.9803089972735534,0.9900566008872571
dataset\inputs\input02820.dcm,dataset\bone_masks\mask02820.dcm,5639,255322,5,122,0.9788231209859399,0.9991141034727143,1.958273116435003e-05,0.021176879014060058,0.048642603260203456,0.9779743322927507,0.9888645330995177
dataset\inputs\input02821.dcm,dataset\bone_masks\mask02821.dcm,6213,254571,51,128,0.9798139094780003,0.9918582375478927,0.0002002969107147065,0.020186090521999683,0.06859209926311392,0.9719962453066332,0.98579928599762
dataset\inputs\input02822.dcm,dataset\bone_masks\mask02822.dcm,5805,255547,31,761,0.8840999086201645,0.9946881425633995,0.00012129369507547598,0.11590009137983552,0.3021240234375,0.8799454297407912,0.9361393323657474
dataset\inputs\input02823.dcm,dataset\bone_masks\mask02823.dcm,5094,256131,90,829,0.8600371433395239,0.9826388888888888,0.0003512592644631002,0.13996285666047611,0.3505706787109375,0.8471644769665725,0.91725938597281
dataset\inputs\input02824.dcm,dataset\bone_masks\mask02824.dcm,12222,247141,2096,685,0.9469280235531107,0.8536108395027239,0.008409666301552338,0.05307197644688928,1.0608673095703125,0.8146370725854828,0.8978512396694215
dataset\inputs\input02825.dcm,dataset\bone_masks\mask02825.dcm,10623,248609,1230,1682,0.86330759853718,0.8962288028347254,0.00492317052181605,0.13669240146282,1.11083984375,0.7848540820096048,0.8794602202169054
dataset\inputs\input02826.dcm,dataset\bone_masks\mask02826.dcm,6238,255179,461,266,0.9591020910209103,0.9311837587699656,0.0018033171647629479,0.04089790897908979,0.2773284912109375,0.8956209619526204,0.9449367567976975
dataset\inputs\input02827.dcm,dataset\bone_masks\mask02827.dcm,5096,256178,279,591,0.8960787761561456,0.9480930232558139,0.001087901675524552,0.10392122384385441,0.331878662109375,0.8541736506872278,0.921352377508588
dataset\inputs\input02828.dcm,dataset\bone_masks\mask02828.dcm,5855,253557,65,230,0.9622021364009861,0.9890202702702703,0.00025628691517297396,0.03779786359901397,0.11358954514125534,0.9520325203252032,0.9754269054560599
dataset\inputs\input02829.dcm,dataset\bone_masks\mask02829.dcm,6162,254587,471,924,0.869602032176122,0.9289914066033469,0.0018466388037230747,0.13039796782387808,0.5321502685546875,0.8154029376736801,0.898316203804942
dataset\inputs\input02830.dcm,dataset\bone_masks\mask02830.dcm,4202,256077,626,1239,0.772284506524536,0.8703396851698426,0.0024386158323042584,0.22771549347546408,0.7114410400390625,0.6925993077303444,0.8183854318823643
dataset\inputs\input02831.dcm,dataset\bone_masks\mask02831.dcm,4486,256114,270,1274,0.7788194444444444,0.9432296047098402,0.001053107838242636,0.22118055555555555,0.5889892578125,0.7439469320066335,0.8531761125903385
dataset\inputs\input02832.dcm,dataset\bone_masks\mask02832.dcm,2336,257777,82,341,0.8726186029137094,0.9660876757650951,0.0003180032498380898,0.12738139708629062,0.1623576012528019,0.8466835810076115,0.9169774288518155
dataset\inputs\input02833.dcm,dataset\bone_masks\mask02833.dcm,3713,256398,142,1891,0.6625624553890078,0.9631647211413749,0.000553519918921026,0.3374375446109921,0.7755279541015625,0.6461886529759832,0.7850724178031504
